Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd
Dysentery,426,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Encephalitis,11,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Enteric Fever,3,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Food Poisoning,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leptospirosis,6,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Typhus Fever,99,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Viral Hepatitis,18,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Human Rabies,40,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Chickenpox,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Meningitis,59,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leishmaniasis,12,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dengue Fever,,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dysentery,137,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Encephalitis,10,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Enteric Fever,3,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Food Poisoning,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leptospirosis,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Typhus Fever,218,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Viral Hepatitis,23,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Human Rabies,10,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Chickenpox,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Meningitis,23,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leishmaniasis,29,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dengue Fever,,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dysentery,663,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Encephalitis,10,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Enteric Fever,8,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Food Poisoning,1,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leptospirosis,7,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Typhus Fever,367,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Viral Hepatitis,14,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Human Rabies,7,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Chickenpox,0,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Meningitis,50,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leishmaniasis,70,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dengue Fever,,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dysentery,830,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Encephalitis,6,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Enteric Fever,0,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Food Poisoning,1,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leptospirosis,6,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Typhus Fever,133,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Viral Hepatitis,14,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Human Rabies,2,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Chickenpox,0,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Meningitis,129,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leishmaniasis,21,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dengue Fever,,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dysentery,1143,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Encephalitis,22,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Enteric Fever,4,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Food Poisoning,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leptospirosis,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Typhus Fever,13,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Viral Hepatitis,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Human Rabies,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Chickenpox,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Meningitis,15,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leishmaniasis,10,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dengue Fever,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dysentery,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Encephalitis,283,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Enteric Fever,63,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Food Poisoning,20,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leptospirosis,129,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Typhus Fever,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Viral Hepatitis,689,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Human Rabies,100,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Chickenpox,62,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Meningitis,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Leishmaniasis,359,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",07-Apr-2023 00:00:00,14-Apr-2023 00:00:00
Dengue Fever,,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dysentery,4939,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Encephalitis,3,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Enteric Fever,7,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Food Poisoning,1,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leptospirosis,6,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Typhus Fever,92,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Viral Hepatitis,0,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Human Rabies,2,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Chickenpox,0,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Meningitis,101,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leishmaniasis,12,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dengue Fever,,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dysentery,4929,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Encephalitis,6,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Enteric Fever,6,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Food Poisoning,1,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leptospirosis,1,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Typhus Fever,175,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Viral Hepatitis,2,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Human Rabies,6,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Chickenpox,0,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Meningitis,85,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leishmaniasis,30,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dengue Fever,,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dysentery,1591,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Encephalitis,10,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Enteric Fever,1,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Food Poisoning,0,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leptospirosis,4,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Typhus Fever,267,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Viral Hepatitis,1,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Human Rabies,1,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Chickenpox,1,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Meningitis,163,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leishmaniasis,32,Kalutara,LKA,city,6.58227,79.96151,"{'west': 79.95693, 'south': 6.57254, 'east': 79.96688, 'north': 6.59118}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dengue Fever,,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dysentery,1348,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Encephalitis,14,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Enteric Fever,0,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Food Poisoning,3,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leptospirosis,12,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Typhus Fever,90,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Viral Hepatitis,30,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Human Rabies,2,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Chickenpox,1,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Meningitis,111,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leishmaniasis,10,Kandy,LKA,city,7.29497,80.63867,"{'west': 80.59229, 'south': 7.24218, 'east': 80.65777, 'north': 7.3217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dengue Fever,,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dysentery,492,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Encephalitis,2,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Enteric Fever,0,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Food Poisoning,1,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leptospirosis,5,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Typhus Fever,56,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Viral Hepatitis,6,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Human Rabies,3,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Chickenpox,0,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Meningitis,24,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Leishmaniasis,2,Matale,UGA,city,0.77848,31.15692,"{'west': 31.08209, 'south': 0.64878, 'east': 31.23708, 'north': 0.83519}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dengue Fever,,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Dysentery,61,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
Encephalitis,31,NuwaraEliya,LKA,city,6.97375,80.76449,"{'west': 80.74499, 'south': 6.9247, 'east': 80.81502, 'north': 6.99217}",21-Apr-2023 00:00:00,28-Apr-2023 00:00:00
