2008
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"270320 IGREJA NOVA";-;-;11;18;55;65;39;9;11;3;5;1;3;220
"270330 INHAPI";-;12;24;43;33;18;2;8;4;2;-;1;1;148
"270340 JACARE DOS HOMENS";-;5;2;1;18;6;-;2;-;-;1;-;1;36
"270350 JACUIPE";-;14;36;9;9;1;3;3;-;1;-;-;2;78
"270360 JAPARATINGA";-;2;-;3;2;2;4;7;10;4;4;-;-;38
"270370 JARAMATAIA";-;-;2;9;11;13;8;10;6;4;-;2;1;66
"270375 JEQUIA DA PRAIA";-;4;4;18;20;24;14;9;10;4;2;-;3;112
"270380 JOAQUIM GOMES";-;2;4;6;32;24;13;16;2;12;6;4;1;122
"270390 JUNDIA";-;3;-;-;1;-;-;1;-;-;-;1;-;6
"270400 JUNQUEIRO";-;3;4;8;24;11;18;10;4;3;3;4;9;101
"270410 LAGOA DA CANOA";-;6;16;54;71;23;20;4;5;-;5;5;9;218
"270420 LIMOEIRO DE ANADIA";-;25;60;20;35;35;13;11;9;7;18;27;14;274
"270430 MACEIO";-;1406;1966;4994;7952;10162;7830;6532;4758;3273;2112;1705;1138;53828
"270440 MAJOR ISIDORO";-;6;29;82;43;35;5;12;4;6;2;1;1;226
"270450 MARAGOGI";-;12;51;234;536;475;315;273;90;37;23;21;15;2082
"270460 MARAVILHA";-;1;1;5;8;6;1;-;-;2;-;-;2;26
"270470 MARECHAL DEODORO";-;38;75;134;241;324;216;213;121;77;61;72;61;1633
"270480 MARIBONDO";-;3;1;13;90;24;17;13;3;3;-;-;2;169
"270500 MATA GRANDE";-;5;5;76;145;74;15;11;2;7;4;3;-;347
"270510 MATRIZ DE CAMARAGIBE";-;8;20;145;146;146;79;43;14;11;16;2;4;634
"270520 MESSIAS";-;2;17;96;42;21;13;5;7;3;4;4;5;219
"270530 MINADOR DO NEGRAO";-;-;1;-;6;2;3;-;-;-;-;-;-;12
"270540 MONTEIROPOLIS";-;-;-;5;20;6;8;1;1;-;1;-;-;42
"270550 MURICI";-;19;38;217;195;160;59;39;23;8;10;11;13;792
"270560 NOVO LINO";-;9;35;3;7;5;1;3;1;-;-;-;-;64
"270570 OLHO D'AGUA DAS FLORES";-;3;6;12;17;17;4;6;5;1;-;-;1;72
"270580 OLHO D'AGUA DO CASADO";-;-;1;4;2;7;6;-;-;2;-;-;-;22
"270590 OLHO D'AGUA GRANDE";-;-;1;1;1;6;6;8;6;-;-;-;1;30
"270600 OLIVENCA";-;-;4;10;10;13;11;6;4;-;-;1;1;60
"270610 OURO BRANCO";-;1;5;9;16;6;1;-;1;-;-;4;2;45
"270620 PALESTINA";-;19;57;38;79;1;1;1;-;-;-;-;-;196
"270630 PALMEIRA DOS INDIOS";-;294;540;1731;2222;1822;1054;436;374;297;203;91;204;9268
"270640 PAO DE ACUCAR";-;2;12;7;47;40;5;1;3;1;2;-;2;122
"270642 PARICONHA";-;-;1;3;30;67;8;6;3;-;3;3;1;125
"270644 PARIPUEIRA";-;5;5;14;22;33;31;43;28;21;6;3;3;214
"270650 PASSO DE CAMARAGIBE";-;26;18;22;48;7;3;1;4;2;-;1;1;133
"270660 PAULO JACINTO";-;1;1;4;8;4;17;7;3;-;2;5;2;54
"270670 PENEDO";-;73;64;146;481;453;352;361;241;187;135;91;110;2694
"270680 PIACABUCU";-;2;4;14;24;30;9;4;14;6;4;1;3;115
"270690 PILAR";-;14;14;36;105;156;230;242;157;87;35;30;22;1128
"270700 PINDOBA";-;1;1;1;1;4;2;1;1;2;-;1;-;15
"270710 PIRANHAS";-;11;17;38;29;29;22;13;7;7;6;6;6;191
"270720 POCO DAS TRINCHEIRAS";-;-;6;10;23;28;3;3;-;1;2;-;-;76
"270730 PORTO CALVO";-;4;12;23;90;85;38;37;19;8;13;12;3;344
"270740 PORTO DE PEDRAS";-;-;-;-;1;-;2;-;-;-;1;-;-;4
"270750 PORTO REAL DO COLEGIO";-;-;-;-;2;-;-;-;-;-;2;-;-;4
"270760 QUEBRANGULO";-;-;-;5;9;21;1;9;1;2;1;1;2;52
"270770 RIO LARGO";-;121;380;816;905;734;315;304;248;143;110;93;102;4271
"270780 ROTEIRO";-;1;5;29;12;16;-;2;-;-;-;-;1;66
"270790 SANTA LUZIA DO NORTE";-;1;1;2;1;2;1;4;11;9;2;3;1;38
"270800 SANTANA DO IPANEMA";-;64;246;833;971;383;228;126;87;96;164;126;103;3427
"270810 SANTANA DO MUNDAU";-;1;3;3;6;3;-;5;3;1;-;2;-;27
"270820 SAO BRAS";-;2;2;-;2;10;-;9;6;3;-;-;1;35
"270830 SAO JOSE DA LAJE";-;3;7;12;18;21;7;6;1;1;2;1;-;79
"270840 SAO JOSE DA TAPERA";-;2;7;27;48;36;4;1;1;-;1;1;1;129
"270850 SAO LUIS DO QUITUNDE";-;8;12;45;73;36;32;22;6;1;8;10;5;258
"270860 SAO MIGUEL DOS CAMPOS";-;20;24;57;205;266;122;127;61;46;17;9;11;965
"270870 SAO MIGUEL DOS MILAGRES";-;4;2;5;6;11;18;7;2;2;2;3;1;63
"270880 SAO SEBASTIAO";-;4;6;16;63;101;40;37;21;2;16;12;5;323
"270890 SATUBA";-;2;1;49;36;14;7;12;11;6;5;1;-;144
"270895 SENADOR RUI PALMEIRA";-;15;13;32;51;13;3;1;1;-;-;2;4;135
"270900 TANQUE D'ARCA";-;1;1;7;-;3;1;2;1;-;-;1;1;18
"270910 TAQUARANA";-;4;3;4;66;13;7;3;8;16;9;12;4;149
"270915 TEOTONIO VILELA";-;18;19;74;81;102;51;25;17;14;10;21;11;443
"270920 TRAIPU";-;1;-;9;12;6;4;-;-;1;1;-;-;34
"270930 UNIAO DOS PALMARES";-;17;20;96;138;204;122;58;44;18;11;13;22;763
"270940 VICOSA";-;7;7;8;8;20;9;4;4;3;2;3;2;77
"280020 AQUIDABA";-;2;10;40;154;66;7;4;3;1;2;1;2;292
"280030 ARACAJU";-;617;797;3099;8411;6241;1849;736;475;331;311;349;443;23659
"280040 ARAUA";-;-;3;10;18;18;3;2;-;-;2;4;2;62
"280050 AREIA BRANCA";-;1;6;23;76;52;15;2;1;1;-;1;-;178
"280060 BARRA DOS COQUEIROS";-;16;39;56;85;89;22;10;8;5;8;8;8;354
"280067 BOQUIM";-;9;18;42;213;51;29;9;3;4;2;3;5;388
"280070 BREJO GRANDE";-;-;9;70;76;50;15;3;4;2;1;-;-;230
"280100 CAMPO DO BRITO";-;7;15;50;56;24;7;4;4;-;3;2;1;173
"280110 CANHOBA";-;3;7;18;8;1;-;3;3;2;6;1;1;53
"280120 CANINDE DE SAO FRANCISCO";-;1;16;126;381;33;5;6;6;5;4;4;1;588
"280130 CAPELA";-;2;-;10;35;17;1;4;2;1;2;2;3;79
"280140 CARIRA";-;3;97;90;128;56;4;17;7;6;2;6;-;416
"280150 CARMOPOLIS";-;3;10;26;63;14;5;5;6;3;5;6;5;151
"280160 CEDRO DE SAO JOAO";-;-;1;8;17;21;12;-;-;-;1;-;-;60
"280170 CRISTINAPOLIS";-;5;19;20;9;3;-;-;-;-;-;1;-;57
"280190 CUMBE";-;-;-;14;9;7;8;1;-;1;-;4;-;44
"280200 DIVINA PASTORA";-;1;2;20;34;10;2;-;2;1;-;2;2;76
"280210 ESTANCIA";-;18;25;49;167;216;100;77;25;16;20;9;9;731
"280220 FEIRA NOVA";-;-;-;1;26;6;-;-;-;-;-;-;-;33
"280230 FREI PAULO";-;-;3;33;68;10;2;1;-;2;-;1;1;121
"280240 GARARU";-;-;1;13;67;7;-;-;-;8;11;18;15;140
"280250 GENERAL MAYNARD";-;-;1;2;18;6;1;-;-;-;-;-;-;28
"280260 GRACHO CARDOSO";-;-;-;1;14;9;4;1;1;1;1;-;-;32
"280270 ILHA DAS FLORES";-;1;2;9;8;7;2;2;4;2;3;1;-;41
"280280 INDIAROBA";-;-;3;33;11;2;-;-;-;-;-;-;2;51
"280290 ITABAIANA";-;55;77;207;883;564;122;52;30;23;14;16;25;2068
"280300 ITABAIANINHA";-;27;35;169;367;244;12;19;6;7;18;22;48;974
"280310 ITABI";-;-;1;-;14;9;2;-;1;1;1;-;-;29
"280320 ITAPORANGA D'AJUDA";-;1;2;23;106;5;132;8;1;2;1;-;1;282
"280330 JAPARATUBA";-;-;1;8;69;39;14;2;-;-;3;-;1;137
"280340 JAPOATA";-;-;4;5;21;22;7;7;1;3;6;4;7;87
"280350 LAGARTO";-;5;27;99;404;176;52;12;12;15;15;8;6;831
"280360 LARANJEIRAS";-;39;48;113;38;17;2;4;5;2;1;5;14;288
"280370 MACAMBIRA";-;1;3;10;93;28;1;-;-;-;-;-;-;136
"280380 MALHADA DOS BOIS";-;-;-;16;43;-;1;-;-;-;-;1;-;61
"280390 MALHADOR";-;8;13;28;26;13;8;1;1;1;1;4;-;104
"280400 MARUIM";-;3;7;18;41;18;11;2;1;3;-;3;3;110
"280410 MOITA BONITA";-;1;-;8;33;11;4;-;1;-;1;-;-;59
"280420 MONTE ALEGRE DE SERGIPE";-;-;6;24;30;21;20;2;1;1;1;3;-;109
"280430 MURIBECA";-;-;1;11;47;26;4;-;1;-;-;1;-;91
"280440 NEOPOLIS";-;87;52;82;249;133;44;32;39;20;19;20;39;816
"280445 NOSSA SENHORA APARECIDA";-;8;2;6;22;20;6;-;-;-;-;-;-;64
"280450 NOSSA SENHORA DA GLORIA";-;6;9;123;650;428;15;11;5;5;5;3;2;1262
"280460 NOSSA SENHORA DAS DORES";-;-;2;24;49;10;1;5;-;3;2;1;1;98
"280470 NOSSA SENHORA DE LOURDES";-;-;-;7;9;10;23;2;6;4;6;-;-;67
"280480 NOSSA SENHORA DO SOCORRO";-;19;28;176;740;296;93;15;9;1;3;1;1;1382
"280490 PACATUBA";-;2;4;6;9;17;4;1;2;-;-;1;2;48
"280500 PEDRA MOLE";-;5;16;26;4;5;13;17;7;-;-;-;-;93
"280510 PEDRINHAS";-;-;-;7;12;5;1;3;-;1;-;-;-;29
"280520 PINHAO";-;7;13;12;73;17;2;5;3;1;8;1;1;143
"280530 PIRAMBU";-;-;3;9;5;1;-;-;-;-;-;4;8;30
"280540 POCO REDONDO";-;7;5;17;56;6;3;-;-;-;-;-;1;95
"280550 POCO VERDE";-;3;18;36;174;76;9;6;6;2;4;8;2;344
"280560 PORTO DA FOLHA";-;1;3;27;18;8;1;-;-;-;-;-;-;58
"280570 PROPRIA";-;6;5;22;112;24;12;11;6;1;5;15;35;254
"280580 RIACHAO DO DANTAS";-;12;15;41;112;29;11;21;14;4;5;1;-;265
"280590 RIACHUELO";-;28;23;30;31;12;9;7;10;6;15;17;10;198
"280600 RIBEIROPOLIS";-;-;1;10;12;3;-;-;-;-;-;-;-;26
"280610 ROSARIO DO CATETE";-;6;3;13;29;-;3;-;-;-;-;-;-;54
"280620 SALGADO";-;-;1;2;38;11;-;3;-;2;-;-;1;58
"280630 SANTA LUZIA DO ITANHY";-;1;3;5;14;6;1;2;4;5;4;2;2;49
"280640 SANTANA DO SAO FRANCISCO";-;-;1;11;49;17;-;-;-;6;2;1;-;87
"280650 SANTA ROSA DE LIMA";-;8;16;17;15;2;-;-;1;1;3;2;1;66
"280660 SANTO AMARO DAS BROTAS";-;1;-;7;54;6;1;-;-;-;-;-;-;69
"280670 SAO CRISTOVAO";-;63;15;31;438;228;41;12;2;3;2;4;12;851
"280680 SAO DOMINGOS";-;1;6;37;147;80;9;-;1;2;-;-;-;283
"280690 SAO FRANCISCO";-;1;2;4;5;4;2;-;1;1;1;-;-;21
"280700 SAO MIGUEL DO ALEIXO";-;-;-;3;2;-;2;-;-;-;-;-;-;7
"280710 SIMAO DIAS";-;53;38;57;177;80;11;5;-;1;-;2;1;425
"280720 SIRIRI";-;-;-;4;39;6;1;-;1;-;-;-;-;51
"280730 TELHA";-;8;3;3;4;2;3;-;-;1;-;2;3;29
"280740 TOBIAS BARRETO";-;69;101;180;410;185;24;15;17;6;10;8;24;1049
"280750 TOMAR DO GERU";-;3;1;10;187;29;21;2;5;3;-;2;-;263
"280760 UMBAUBA";-;1;1;9;26;3;-;2;-;-;-;-;3;45
"290010 ABAIRA";-;-;1;24;98;33;4;1;-;-;-;1;-;162
"290020 ABARE";-;-;3;3;3;5;2;-;3;1;1;3;1;25
"290030 ACAJUTIBA";-;2;4;10;11;9;7;2;4;1;1;1;1;53
"290035 ADUSTINA";-;72;89;65;82;42;25;10;8;2;8;4;14;421
"290040 AGUA FRIA";-;4;1;24;42;20;7;5;5;3;-;1;1;113
"290050 ERICO CARDOSO";-;-;-;2;4;3;1;-;-;-;-;-;-;10
"290060 AIQUARA";-;-;12;44;33;18;-;2;-;2;1;1;2;115
"290070 ALAGOINHAS";-;12;17;45;41;31;21;15;8;7;8;5;6;216
"290080 ALCOBACA";-;54;83;78;70;21;7;15;5;8;11;10;7;369
"290090 ALMADINA";-;-;-;12;10;2;-;-;1;-;-;-;-;25
"290100 AMARGOSA";-;24;74;144;108;17;20;2;1;1;1;1;2;395
"290110 AMELIA RODRIGUES";-;3;7;19;6;11;8;4;3;1;3;-;-;65
"290115 AMERICA DOURADA";-;17;17;130;161;172;44;15;10;3;4;37;4;614
"290120 ANAGE";-;58;46;107;38;6;-;1;-;-;-;1;11;268
"290130 ANDARAI";-;117;176;210;69;17;5;7;-;7;2;22;17;649
"290135 ANDORINHA";-;6;10;70;86;30;7;7;10;3;2;3;1;235
"290140 ANGICAL";-;5;5;5;25;26;13;4;1;-;-;3;8;95
"290150 ANGUERA";-;3;34;54;32;21;9;6;4;2;3;3;1;172
"290160 ANTAS";-;3;36;59;40;19;16;12;2;2;1;5;2;197
"290170 ANTONIO CARDOSO";-;2;6;37;27;16;5;4;2;1;1;4;4;109
"290180 ANTONIO GONCALVES";-;3;6;44;82;29;6;4;2;1;-;1;-;178
"290190 APORA";-;4;5;14;13;8;-;1;-;-;-;-;-;45
"290195 APUAREMA";-;59;73;57;35;10;3;4;2;3;-;20;39;305
"290200 ARACATU";-;2;4;29;16;11;-;1;-;-;1;1;10;75
"290205 ARACAS";-;2;3;15;20;11;6;11;-;4;-;-;2;74
"290210 ARACI";-;20;24;113;188;156;20;17;7;9;8;6;6;574
"290220 ARAMARI";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"290225 ARATACA";-;3;16;25;21;18;2;4;2;3;1;2;1;98
"290230 ARATUIPE";-;-;1;1;2;-;1;1;-;-;-;-;-;6
"290240 AURELINO LEAL";-;-;1;5;4;4;3;-;-;-;2;2;-;21
"290250 BAIANOPOLIS";-;7;16;13;19;15;4;-;-;-;-;1;2;77
"290260 BAIXA GRANDE";-;41;84;124;128;94;32;31;24;8;5;48;85;704
"290265 BANZAE";-;-;4;27;24;29;4;4;-;1;-;2;-;95
"290270 BARRA";-;8;14;34;71;223;199;117;13;4;3;2;1;689
"290280 BARRA DA ESTIVA";-;3;-;8;4;3;-;-;-;-;-;-;-;18
"290290 BARRA DO CHOCA";-;5;7;50;54;27;6;4;-;3;2;2;5;165
"290300 BARRA DO MENDES";-;47;106;545;1095;1033;195;16;2;3;8;73;50;3173
"290310 BARRA DO ROCHA";-;18;16;19;6;6;-;2;-;-;-;1;29;97
"290320 BARREIRAS";-;722;1490;2044;1296;1310;714;136;24;21;45;112;250;8164
"290323 BARRO ALTO";-;38;231;463;175;67;18;12;4;3;1;-;1;1013
"290327 BARROCAS";-;16;61;167;159;189;89;35;16;11;2;16;8;769
"290330 BARRO PRETO";-;5;21;39;43;51;11;7;4;1;1;3;4;190
"290340 BELMONTE";-;8;9;59;74;15;18;8;1;-;1;2;1;196
"290350 BELO CAMPO";-;15;75;189;202;97;33;4;2;-;2;5;-;624
"290360 BIRITINGA";-;8;13;36;31;25;12;3;1;2;-;-;-;131
"290370 BOA NOVA";-;11;48;115;98;68;46;24;1;1;-;-;-;412
"290380 BOA VISTA DO TUPIM";-;17;47;98;54;35;4;14;6;4;-;1;-;280
"290390 BOM JESUS DA LAPA";-;82;368;708;426;213;87;22;7;10;15;7;14;1959
"290395 BOM JESUS DA SERRA";-;4;20;140;34;6;1;-;-;1;-;-;-;206
"290400 BONINAL";-;-;-;2;1;1;1;-;-;-;-;-;-;5
"290405 BONITO";-;6;29;207;358;221;74;13;5;7;8;2;6;936
"290410 BOQUIRA";-;36;39;197;74;23;4;3;1;-;4;59;38;478
"290420 BOTUPORA";-;133;199;261;127;73;19;4;2;2;1;3;32;856
"290430 BREJOES";-;1;7;8;5;1;4;-;-;5;-;1;1;33
"290440 BREJOLANDIA";-;2;37;19;19;6;5;-;-;-;-;1;2;91
"290450 BROTAS DE MACAUBAS";-;5;6;69;91;11;1;-;-;1;-;1;-;185
"290460 BRUMADO";-;264;746;1203;182;101;41;12;12;8;6;17;192;2784
"290470 BUERAREMA";-;26;67;228;210;229;49;23;8;7;9;3;3;862
"290475 BURITIRAMA";-;-;22;78;57;36;33;4;8;-;-;-;5;243
"290480 CAATIBA";-;1;18;42;26;8;1;-;-;1;2;-;2;101
"290485 CABACEIRAS DO PARAGUACU";-;-;1;4;1;-;1;1;3;1;-;-;-;12
"290490 CACHOEIRA";-;4;10;37;32;27;14;7;4;1;2;-;1;139
"290500 CACULE";-;25;104;114;82;19;8;1;1;4;-;-;5;363
"290510 CAEM";-;5;7;53;41;22;11;7;2;3;48;32;1;232
"290515 CAETANOS";-;13;28;51;67;9;11;19;17;7;1;-;3;226
"290520 CAETITE";-;25;74;215;198;122;30;6;4;3;2;6;4;689
"290530 CAFARNAUM";-;182;781;825;311;191;23;1;5;1;4;13;41;2378
"290540 CAIRU";-;1;3;28;28;8;8;1;-;-;2;-;-;79
"290550 CALDEIRAO GRANDE";-;15;58;84;60;42;22;3;18;-;3;1;2;308
"290560 CAMACAN";-;6;32;100;82;70;32;25;1;5;-;1;4;358
"290570 CAMACARI";-;55;98;189;309;201;120;82;66;19;30;39;25;1233
"290580 CAMAMU";-;-;1;7;14;7;-;-;2;-;-;-;-;31
"290590 CAMPO ALEGRE DE LOURDES";-;58;113;135;68;39;21;17;6;5;-;2;2;466
"290600 CAMPO FORMOSO";-;10;17;61;119;64;34;20;7;3;6;9;5;355
"290610 CANAPOLIS";-;6;6;8;15;26;61;65;20;-;1;1;-;209
"290620 CANARANA";-;730;760;1097;678;270;46;48;20;7;18;263;386;4323
"290630 CANAVIEIRAS";-;18;33;106;189;121;42;27;12;3;4;6;7;568
"290640 CANDEAL";-;65;44;85;59;48;21;14;5;3;3;3;28;378
"290650 CANDEIAS";-;10;21;69;42;27;21;15;1;9;1;9;2;227
"290660 CANDIBA";-;172;200;105;46;32;3;1;2;1;-;8;13;583
"290670 CANDIDO SALES";-;39;102;135;144;31;12;2;34;17;5;-;16;537
"290680 CANSANCAO";-;3;3;26;65;36;7;1;1;2;1;2;2;149
"290682 CANUDOS";-;6;17;43;45;18;6;1;1;-;-;1;-;138
"290685 CAPELA DO ALTO ALEGRE";-;3;26;36;63;44;8;2;-;1;-;-;-;183
"290687 CAPIM GROSSO";-;37;74;195;162;77;29;20;10;9;4;8;5;630
"290689 CARAIBAS";-;-;1;9;2;1;2;-;-;-;-;-;-;15
"290690 CARAVELAS";-;52;35;96;70;56;45;27;19;13;4;5;15;437
"290700 CARDEAL DA SILVA";-;-;2;8;9;40;7;12;3;2;1;-;-;84
"290710 CARINHANHA";-;-;2;7;-;10;-;1;1;14;1;-;-;36
"290720 CASA NOVA";-;16;22;158;366;122;49;37;4;2;3;2;2;783
"290730 CASTRO ALVES";-;33;127;442;265;42;21;13;8;4;2;4;3;964
"290740 CATOLANDIA";-;-;-;-;2;4;-;3;-;1;-;-;1;11
"290750 CATU";-;5;14;22;35;43;26;18;13;4;4;7;9;200
"290755 CATURAMA";-;7;14;62;52;23;3;5;-;-;-;-;6;172
"290760 CENTRAL";-;104;95;96;51;64;57;16;9;15;33;89;43;672
"290770 CHORROCHO";-;3;4;12;12;17;6;3;1;-;1;-;1;60
"290780 CICERO DANTAS";-;7;15;79;141;35;21;6;-;-;3;3;1;311
"290790 CIPO";-;-;5;10;29;31;10;7;5;-;1;1;-;99
"290800 COARACI";-;25;83;177;106;33;17;11;6;4;6;5;3;476
"290810 COCOS";-;109;17;17;31;38;53;5;1;-;-;19;101;391
"290820 CONCEICAO DA FEIRA";-;4;10;9;16;6;4;7;5;10;7;4;1;83
"290830 CONCEICAO DO ALMEIDA";-;1;6;18;42;26;4;3;4;1;2;1;-;108
"290840 CONCEICAO DO COITE";-;172;349;547;330;193;37;18;27;10;12;17;12;1724
"290850 CONCEICAO DO JACUIPE";-;3;7;76;90;46;12;15;9;13;7;8;14;300
"290860 CONDE";-;2;5;2;5;8;2;1;2;2;1;1;1;32
"290870 CONDEUBA";-;1;1;68;102;30;3;2;4;2;-;2;-;215
"290880 CONTENDAS DO SINCORA";-;1;-;3;1;-;-;-;-;-;-;-;-;5
"290890 CORACAO DE MARIA";-;17;15;35;35;34;8;4;3;4;3;2;1;161
"290900 CORDEIROS";-;1;27;44;54;18;3;-;1;3;12;14;11;188
"290910 CORIBE";-;22;28;31;14;31;42;-;-;-;-;8;25;201
"290920 CORONEL JOAO SA";-;1;12;25;68;54;17;6;4;4;5;-;-;196
"290930 CORRENTINA";-;7;29;23;63;87;13;1;28;115;13;4;5;388
"290940 COTEGIPE";-;41;89;158;92;14;1;7;-;-;2;1;5;410
"290950 CRAVOLANDIA";-;-;5;10;31;8;2;-;1;-;-;1;-;58
"290960 CRISOPOLIS";-;3;3;1;4;-;1;2;1;-;-;-;-;15
"290970 CRISTOPOLIS";-;71;62;76;34;3;2;1;-;-;1;60;74;384
"290980 CRUZ DAS ALMAS";-;16;42;110;115;63;14;18;14;5;10;8;7;422
"290990 CURACA";-;-;1;1;13;62;17;1;2;1;-;1;1;100
"291000 DARIO MEIRA";-;3;15;29;56;32;6;5;3;6;1;-;2;158
"291005 DIAS D'AVILA";-;3;4;29;21;39;13;15;3;4;1;1;1;134
"291010 DOM BASILIO";-;3;86;137;38;45;2;3;1;-;-;2;-;317
"291020 DOM MACEDO COSTA";-;-;1;2;8;18;24;4;1;-;-;-;-;58
"291030 ELISIO MEDRADO";-;1;12;15;1;11;2;1;-;-;-;1;-;44
"291040 ENCRUZILHADA";-;8;23;167;80;51;8;5;1;1;-;4;2;350
"291050 ENTRE RIOS";-;5;10;24;38;6;8;3;2;4;1;-;-;101
"291060 ESPLANADA";-;3;18;16;18;20;19;7;6;3;4;3;11;128
"291070 EUCLIDES DA CUNHA";-;50;45;135;197;244;58;47;11;10;20;69;71;957
"291072 EUNAPOLIS";-;68;218;506;1264;1027;286;139;68;19;31;37;27;3690
"291075 FATIMA";-;1;22;135;124;57;15;1;7;2;1;7;-;372
"291077 FEIRA DA MATA";-;13;67;115;279;140;7;1;2;-;5;4;2;635
"291080 FEIRA DE SANTANA";-;497;1062;3138;3365;2284;1594;1234;798;462;350;333;493;15610
"291085 FILADELFIA";-;12;25;50;53;42;15;4;4;1;1;3;1;211
"291090 FIRMINO ALVES";-;4;7;23;20;6;1;3;2;1;2;3;2;74
"291100 FLORESTA AZUL";-;11;77;780;186;23;15;5;7;2;2;-;3;1111
"291110 FORMOSA DO RIO PRETO";-;4;29;115;113;15;-;5;2;-;1;-;1;285
"291120 GANDU";-;3;4;54;50;28;14;12;3;5;4;5;2;184
"291125 GAVIAO";-;22;19;34;27;25;11;7;7;1;2;6;3;164
"291130 GENTIO DO OURO";-;150;296;350;153;50;22;9;9;-;1;46;84;1170
"291140 GLORIA";-;18;8;38;32;14;7;12;7;4;6;6;4;156
"291150 GONGOGI";-;58;42;24;18;17;1;1;-;1;-;23;78;263
"291160 GOVERNADOR MANGABEIRA";-;-;2;4;23;25;3;5;3;1;2;1;-;69
"291165 GUAJERU";-;11;6;3;7;3;-;-;-;-;-;-;1;31
"291170 GUANAMBI";1;579;1376;1082;566;335;171;101;57;30;58;63;90;4509
"291180 GUARATINGA";-;1;16;285;92;4;2;-;-;-;1;-;1;402
"291185 HELIOPOLIS";-;4;5;20;15;17;1;-;-;-;2;-;-;64
"291190 IACU";-;4;17;99;90;37;8;5;3;4;2;2;-;271
"291200 IBIASSUCE";-;25;219;171;63;33;32;62;8;5;1;2;10;631
"291210 IBICARAI";-;69;174;547;287;127;134;88;48;21;20;24;28;1567
"291220 IBICOARA";-;-;8;4;2;9;3;3;-;-;-;-;-;29
"291230 IBICUI";-;12;38;53;22;5;1;1;-;1;-;-;2;135
"291240 IBIPEBA";-;166;614;629;463;244;81;32;7;9;42;218;76;2581
"291250 IBIPITANGA";-;37;29;73;51;75;21;3;3;1;-;5;2;300
"291260 IBIQUERA";-;15;-;7;27;10;3;4;12;4;3;5;9;99
"291270 IBIRAPITANGA";-;1;12;39;71;13;5;2;1;-;-;-;-;144
"291280 IBIRAPUA";-;17;40;159;23;17;6;3;2;-;-;1;3;271
"291290 IBIRATAIA";-;67;141;301;202;115;41;16;13;2;16;20;24;958
"291300 IBITIARA";-;7;24;34;58;54;24;11;4;-;9;7;11;243
"291310 IBITITA";-;77;215;257;272;204;48;28;3;-;2;5;13;1124
"291320 IBOTIRAMA";-;42;183;651;360;231;29;8;11;5;2;2;6;1530
"291330 ICHU";-;56;66;115;86;85;58;48;15;6;9;48;50;642
"291340 IGAPORA";-;6;28;110;59;40;15;2;1;-;-;3;7;271
"291345 IGRAPIUNA";-;-;-;4;2;-;-;1;-;-;-;-;-;7
"291350 IGUAI";-;28;76;364;339;312;96;12;6;1;2;8;29;1273
"291360 ILHEUS";-;346;566;3481;3780;2410;811;223;163;156;174;227;299;12636
"291370 INHAMBUPE";-;3;1;14;17;9;17;2;-;1;2;1;-;67
"291380 IPECAETA";-;7;6;21;15;10;9;1;2;1;-;-;-;72
"291390 IPIAU";-;170;509;1233;700;333;109;35;26;17;24;33;93;3282
"291400 IPIRA";-;112;94;121;161;35;6;7;4;16;8;15;13;592
"291410 IPUPIARA";-;39;48;26;75;66;3;-;-;-;1;15;65;338
"291420 IRAJUBA";-;2;-;4;6;5;3;-;1;-;-;-;1;22
"291430 IRAMAIA";-;25;27;140;57;9;2;3;1;-;-;3;-;267
"291440 IRAQUARA";-;13;104;218;160;75;18;2;-;6;12;2;1;611
"291450 IRARA";-;15;37;73;65;40;12;9;5;2;6;4;6;274
"291460 IRECE";-;264;746;3785;3066;1835;661;146;64;28;30;61;96;10782
"291465 ITABELA";-;25;198;147;104;30;29;15;4;4;6;1;12;575
"291470 ITABERABA";-;25;196;377;401;206;105;92;92;72;39;27;49;1681
"291480 ITABUNA";-;1016;3713;8425;6668;3571;1568;845;437;261;252;327;399;27482
"291490 ITACARE";-;17;16;129;237;190;72;18;15;11;8;9;18;740
"291500 ITAETE";-;4;12;31;8;9;8;2;12;5;2;8;7;108
"291510 ITAGI";-;55;228;314;217;85;6;2;1;2;2;9;13;934
"291520 ITAGIBA";-;49;108;140;119;46;18;8;20;25;8;74;30;645
"291530 ITAGIMIRIM";-;3;16;3;7;5;2;1;-;-;-;4;12;53
"291535 ITAGUACU DA BAHIA";-;17;68;168;80;48;57;21;3;-;-;3;6;471
"291540 ITAJU DO COLONIA";-;-;-;22;8;2;5;-;1;-;-;1;-;39
"291550 ITAJUIPE";-;21;30;141;148;72;20;18;6;15;16;13;13;513
"291560 ITAMARAJU";-;193;85;128;97;53;26;21;12;15;4;5;7;646
"291570 ITAMARI";-;-;10;11;15;5;4;-;-;-;-;1;-;46
"291580 ITAMBE";-;31;95;141;120;105;24;11;15;14;7;11;3;577
"291590 ITANAGRA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
