2010
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"354440 RUBIACEA";-;1;6;2;9;6;2;1;-;-;-;-;1;28
"354450 RUBINEIA";-;5;41;29;29;22;2;-;2;1;1;2;1;135
"354460 SABINO";-;2;-;3;1;1;-;-;-;-;-;-;-;7
"354470 SAGRES";-;-;13;61;20;30;-;-;2;-;-;-;-;126
"354480 SALES";-;2;2;34;28;8;3;-;-;-;1;-;2;80
"354490 SALES OLIVEIRA";-;10;50;142;234;92;6;-;2;-;1;1;1;539
"354500 SALESOPOLIS";-;-;-;1;-;1;-;-;-;-;-;2;-;4
"354510 SALMOURAO";-;3;9;15;18;8;1;4;-;2;-;-;-;60
"354515 SALTINHO";-;-;4;32;32;14;-;1;-;-;-;-;-;83
"354520 SALTO";-;21;39;128;148;64;7;7;6;10;5;29;8;472
"354530 SALTO DE PIRAPORA";-;1;2;16;9;13;-;1;-;3;2;-;1;48
"354540 SALTO GRANDE";-;2;2;10;5;3;1;-;-;-;1;1;-;25
"354550 SANDOVALINA";-;-;-;1;2;6;19;1;1;-;4;1;-;35
"354560 SANTA ADELIA";-;-;5;75;38;11;6;2;-;-;1;-;-;138
"354570 SANTA ALBERTINA";-;34;38;24;22;35;10;3;1;-;-;1;-;168
"354580 SANTA BARBARA D'OESTE";-;71;116;507;1031;543;84;22;11;11;14;20;13;2443
"354600 SANTA BRANCA";-;9;2;3;7;1;2;-;-;2;-;1;-;27
"354610 SANTA CLARA D'OESTE";-;7;14;11;7;1;-;-;1;-;-;-;-;41
"354620 SANTA CRUZ DA CONCEICAO";-;3;8;15;13;5;-;-;-;-;1;-;-;45
"354625 SANTA CRUZ DA ESPERANCA";-;-;-;-;5;6;1;-;-;-;-;-;-;12
"354630 SANTA CRUZ DAS PALMEIRAS";-;1;51;395;204;31;2;2;-;-;2;1;-;689
"354640 SANTA CRUZ DO RIO PARDO";-;3;13;38;92;56;6;1;-;-;1;-;1;211
"354650 SANTA ERNESTINA";-;-;4;27;23;4;1;-;-;1;-;-;-;60
"354660 SANTA FE DO SUL";-;158;344;439;472;372;77;32;10;16;22;51;78;2071
"354670 SANTA GERTRUDES";-;3;23;199;339;156;30;5;-;-;1;1;2;759
"354680 SANTA ISABEL";-;1;2;5;7;5;2;-;-;1;1;1;2;27
"354690 SANTA LUCIA";-;1;2;5;35;14;3;1;-;-;-;-;-;61
"354700 SANTA MARIA DA SERRA";-;-;-;1;16;17;3;-;-;-;-;1;-;38
"354710 SANTA MERCEDES";-;-;-;5;2;1;-;-;-;1;-;-;-;9
"354720 SANTANA DA PONTE PENSA";-;-;-;10;12;5;2;-;-;-;-;-;-;29
"354730 SANTANA DE PARNAIBA";-;26;30;142;215;107;9;3;2;-;2;-;-;536
"354740 SANTA RITA D'OESTE";-;2;5;31;19;9;4;-;-;-;-;1;-;71
"354750 SANTA RITA DO PASSA QUATRO";-;5;5;32;37;30;2;-;1;-;-;1;2;115
"354760 SANTA ROSA DE VITERBO";-;7;72;108;258;103;23;6;7;4;4;3;5;600
"354765 SANTA SALETE";-;-;-;1;3;5;3;2;-;-;-;-;-;14
"354770 SANTO ANASTACIO";-;10;43;118;179;115;31;4;8;10;5;9;4;536
"354780 SANTO ANDRE";-;77;108;226;272;125;36;22;11;11;11;6;19;924
"354790 SANTO ANTONIO DA ALEGRIA";-;-;2;4;6;5;-;1;-;-;-;2;-;20
"354800 SANTO ANTONIO DE POSSE";-;16;33;91;229;152;16;3;5;3;2;10;9;569
"354805 SANTO ANTONIO DO ARACANGUA";-;14;41;59;29;9;1;-;1;-;-;1;2;157
"354810 SANTO ANTONIO DO JARDIM";-;-;-;-;3;2;-;-;-;1;-;-;-;6
"354820 SANTO ANTONIO DO PINHAL";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"354830 SANTO EXPEDITO";-;-;3;1;8;1;-;-;-;-;-;-;-;13
"354840 SANTOPOLIS DO AGUAPEI";-;3;2;8;39;11;5;-;1;1;-;-;-;70
"354850 SANTOS";-;638;5132;13242;6207;1545;433;143;69;42;86;149;196;27882
"354860 SAO BENTO DO SAPUCAI";-;-;-;4;4;1;2;-;1;1;-;-;-;13
"354870 SAO BERNARDO DO CAMPO";-;82;112;220;342;176;28;25;18;5;10;11;13;1042
"354880 SAO CAETANO DO SUL";-;15;22;46;64;28;1;8;2;-;4;4;3;197
"354890 SAO CARLOS";-;29;53;196;279;160;53;16;19;12;10;7;10;844
"354900 SAO FRANCISCO";-;5;19;31;70;48;22;2;1;1;-;-;-;199
"354910 SAO JOAO DA BOA VISTA";-;7;9;22;39;30;10;3;1;-;-;1;3;125
"354920 SAO JOAO DAS DUAS PONTES";-;2;10;5;6;4;2;1;-;-;2;1;-;33
"354925 SAO JOAO DE IRACEMA";-;-;2;3;6;2;-;-;-;-;-;-;2;15
"354930 SAO JOAO DO PAU D'ALHO";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"354940 SAO JOAQUIM DA BARRA";-;135;417;1103;746;212;45;8;2;5;1;7;18;2699
"354950 SAO JOSE DA BELA VISTA";-;-;30;17;2;10;-;-;1;-;-;-;1;61
"354960 SAO JOSE DO BARREIRO";-;-;1;2;-;-;-;-;-;-;-;-;1;4
"354970 SAO JOSE DO RIO PARDO";-;7;15;109;207;98;14;2;3;-;1;3;1;460
"354980 SAO JOSE DO RIO PRETO";-;2358;9643;17213;11889;4102;789;157;91;66;86;128;246;46768
"354990 SAO JOSE DOS CAMPOS";-;217;391;975;1755;930;190;40;34;29;23;31;50;4665
"354995 SAO LOURENCO DA SERRA";-;1;-;5;2;-;-;-;-;-;-;-;-;8
"355000 SAO LUIS DO PARAITINGA";-;1;-;3;5;3;1;-;-;-;1;2;1;17
"355010 SAO MANUEL";-;-;-;13;7;2;-;1;1;-;-;-;-;24
"355020 SAO MIGUEL ARCANJO";-;-;1;1;3;1;-;-;-;-;-;-;-;6
"355030 SAO PAULO";-;1084;2318;5782;8426;4165;825;395;180;163;154;201;339;24032
"355040 SAO PEDRO";-;1;4;66;77;23;5;-;-;2;1;-;-;179
"355050 SAO PEDRO DO TURVO";-;1;2;5;14;11;2;1;-;-;-;1;-;37
"355060 SAO ROQUE";-;2;12;16;17;7;3;-;-;-;1;2;1;61
"355070 SAO SEBASTIAO";-;65;200;522;1140;940;299;109;82;56;69;40;67;3589
"355080 SAO SEBASTIAO DA GRAMA";-;-;2;-;1;1;-;-;-;-;-;-;1;5
"355090 SAO SIMAO";-;28;114;258;75;73;6;1;2;1;1;2;5;566
"355100 SAO VICENTE";-;223;1134;2526;1326;593;221;22;7;14;9;15;29;6119
"355110 SARAPUI";-;-;-;2;1;4;1;-;1;-;-;-;-;9
"355130 SEBASTIANOPOLIS DO SUL";-;-;-;-;8;11;-;1;-;1;-;-;-;21
"355140 SERRA AZUL";-;17;39;78;147;160;23;13;6;1;5;2;9;500
"355150 SERRANA";-;84;232;653;527;295;84;24;17;14;4;7;6;1947
"355160 SERRA NEGRA";-;2;-;2;-;-;-;-;-;2;1;-;-;7
"355170 SERTAOZINHO";-;91;316;621;802;486;74;12;7;7;7;7;17;2447
"355180 SETE BARRAS";-;3;100;150;20;14;1;-;1;1;1;-;1;292
"355190 SEVERINIA";-;37;76;70;98;37;12;1;-;1;-;1;2;335
"355200 SILVEIRAS";-;1;1;6;2;1;-;1;-;1;-;-;-;13
"355210 SOCORRO";-;-;2;3;9;1;-;-;2;-;-;-;1;18
"355220 SOROCABA";-;181;434;834;1307;717;109;32;23;14;30;28;51;3760
"355230 SUD MENNUCCI";-;2;28;62;57;24;6;-;-;-;-;-;1;180
"355240 SUMARE";-;114;405;1003;1881;888;143;38;26;23;17;34;45;4617
"355250 SUZANO";-;10;11;12;34;10;2;-;2;-;-;-;2;83
"355255 SUZANAPOLIS";-;3;2;9;6;9;3;-;-;1;-;-;1;34
"355260 TABAPUA";-;1;6;15;62;34;4;3;-;-;-;-;-;125
"355270 TABATINGA";-;109;219;192;76;38;2;2;-;-;3;4;1;646
"355280 TABOAO DA SERRA";-;21;47;139;169;86;18;10;3;1;1;3;2;500
"355290 TACIBA";-;1;10;75;12;1;6;2;-;-;-;-;1;108
"355300 TAGUAI";-;-;1;-;9;20;3;3;-;-;-;-;-;36
"355310 TAIACU";-;25;79;66;55;7;-;-;-;-;-;2;2;236
"355320 TAIUVA";-;14;53;37;95;34;-;5;2;-;-;-;-;240
"355330 TAMBAU";-;-;9;98;195;117;6;3;1;1;-;1;3;434
"355340 TANABI";-;26;80;246;351;155;45;14;4;1;3;1;3;929
"355350 TAPIRAI";-;2;2;-;-;-;1;-;-;-;-;-;-;5
"355360 TAPIRATIBA";-;-;1;38;136;80;10;2;-;-;-;1;-;268
"355365 TAQUARAL";-;1;1;4;19;6;-;-;-;-;1;1;-;33
"355370 TAQUARITINGA";-;97;556;1182;645;237;39;16;-;2;5;4;2;2785
"355380 TAQUARITUBA";-;-;1;2;-;1;-;-;-;-;-;-;-;4
"355385 TAQUARIVAI";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"355390 TARABAI";-;1;2;4;5;1;1;-;1;-;-;-;1;16
"355395 TARUMA";-;1;4;19;13;7;2;3;1;-;-;2;3;55
"355400 TATUI";-;1;14;18;30;9;3;6;-;-;1;5;-;87
"355410 TAUBATE";-;147;755;2807;3404;1749;315;74;48;35;27;41;88;9490
"355430 TEODORO SAMPAIO";-;20;245;81;63;37;5;3;1;-;-;2;6;463
"355440 TERRA ROXA";-;7;53;52;10;1;2;-;-;-;-;-;-;125
"355450 TIETE";-;15;3;17;21;14;2;1;1;1;-;-;1;76
"355465 TORRE DE PEDRA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"355470 TORRINHA";-;1;1;1;2;2;1;-;-;-;-;-;-;8
"355475 TRABIJU";-;1;1;2;6;1;-;-;-;-;-;-;-;11
"355480 TREMEMBE";-;7;21;46;123;126;5;4;1;-;-;1;8;342
"355490 TRES FRONTEIRAS";-;46;34;40;42;28;11;1;1;-;1;1;1;206
"355495 TUIUTI";-;-;-;1;1;-;1;-;-;-;-;-;-;3
"355500 TUPA";-;74;361;1002;1079;1016;315;57;17;10;4;1;-;3936
"355510 TUPI PAULISTA";-;4;31;70;27;13;4;1;1;-;-;1;2;154
"355520 TURIUBA";-;2;13;10;14;8;2;-;-;-;-;1;-;50
"355530 TURMALINA";-;-;1;1;23;14;2;-;-;-;-;1;1;43
"355535 UBARANA";-;5;41;40;11;14;-;-;-;1;-;-;-;112
"355540 UBATUBA";-;17;148;582;777;534;137;30;16;4;7;8;18;2278
"355550 UBIRAJARA";-;-;-;8;20;-;-;-;-;-;-;-;-;28
"355560 UCHOA";-;13;34;116;158;26;7;6;1;1;1;2;2;367
"355570 UNIAO PAULISTA";-;-;-;5;4;7;1;-;-;-;-;-;-;17
"355580 URANIA";-;5;3;36;19;14;5;3;-;3;-;-;2;90
"355590 URU";-;-;-;11;13;-;-;-;-;-;-;-;-;24
"355600 URUPES";-;3;2;7;35;26;6;1;-;2;-;1;1;84
"355610 VALENTIM GENTIL";-;6;45;86;173;38;10;3;-;1;2;1;1;366
"355620 VALINHOS";-;11;38;78;74;69;20;5;2;6;10;7;8;328
"355630 VALPARAISO";-;20;32;102;83;64;14;3;1;5;5;1;1;331
"355635 VARGEM";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"355640 VARGEM GRANDE DO SUL";-;6;23;250;216;46;3;1;-;-;1;1;3;550
"355645 VARGEM GRANDE PAULISTA";-;1;3;-;5;1;-;-;-;-;1;-;1;12
"355650 VARZEA PAULISTA";-;5;3;32;36;11;8;2;1;-;1;2;2;103
"355660 VERA CRUZ";-;-;5;11;18;10;-;1;-;-;1;1;-;47
"355670 VINHEDO";-;6;29;55;48;39;10;7;1;3;2;3;3;206
"355680 VIRADOURO";-;11;27;74;56;60;5;-;-;-;-;2;-;235
"355690 VISTA ALEGRE DO ALTO";-;11;49;82;67;20;5;1;-;1;1;-;2;239
"355695 VITORIA BRASIL";-;-;1;3;27;27;4;-;1;1;-;1;-;65
"355700 VOTORANTIM";-;8;51;136;222;202;15;7;3;5;1;8;2;660
"355710 VOTUPORANGA";-;102;261;645;816;734;241;83;33;41;41;28;26;3051
"355715 ZACARIAS";-;5;3;5;11;8;1;2;-;1;-;1;1;38
"355720 CHAVANTES";-;-;-;2;5;2;-;1;-;-;1;-;1;12
"355730 ESTIVA GERBI";-;-;1;10;44;25;2;-;-;-;-;-;-;82
"410010 ABATIA";-;1;1;-;1;1;-;-;-;-;-;-;-;4
"410040 ALMIRANTE TAMANDARE";-;1;2;1;-;-;-;-;-;-;-;-;-;4
"410045 ALTAMIRA DO PARANA";-;1;-;1;-;1;-;-;-;-;-;-;-;3
"410050 ALTONIA";-;5;19;118;181;109;15;2;2;1;2;1;-;455
"410060 ALTO PARANA";-;18;59;167;58;40;6;-;1;-;2;-;2;353
"410070 ALTO PIQUIRI";-;7;13;135;245;111;29;4;1;2;1;2;10;560
"410080 ALVORADA DO SUL";-;7;16;271;855;401;85;14;9;8;18;19;84;1787
"410090 AMAPORA";-;18;9;12;8;5;-;-;-;-;-;3;3;58
"410100 AMPERE";-;-;-;15;8;3;-;-;-;-;-;-;-;26
"410105 ANAHY";-;-;14;33;10;4;1;-;-;-;1;1;1;65
"410110 ANDIRA";-;6;29;123;257;168;41;11;2;1;-;4;2;644
"410115 ANGULO";-;-;-;6;5;1;-;1;-;-;-;-;-;13
"410140 APUCARANA";-;5;6;21;24;9;1;1;1;-;-;1;4;73
"410150 ARAPONGAS";-;11;31;50;55;20;3;1;2;3;9;6;8;199
"410160 ARAPOTI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410165 ARAPUA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410170 ARARUNA";-;13;175;417;139;39;5;1;-;-;-;-;2;791
"410180 ARAUCARIA";-;5;1;1;1;6;1;-;-;-;-;-;-;15
"410190 ASSAI";-;4;11;34;110;82;30;3;-;1;2;2;-;279
"410200 ASSIS CHATEAUBRIAND";-;33;132;316;260;76;12;1;-;1;-;-;-;831
"410210 ASTORGA";-;6;18;49;24;27;3;-;-;-;-;1;1;129
"410220 ATALAIA";-;6;19;9;5;4;4;1;1;-;-;-;-;49
"410240 BANDEIRANTES";-;15;98;237;324;281;36;6;1;1;1;-;-;1000
"410250 BARBOSA FERRAZ";-;7;33;234;204;21;1;1;-;-;-;4;9;514
"410260 BARRACAO";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"410270 BARRA DO JACARE";-;-;7;66;24;6;1;2;-;-;-;-;1;107
"410275 BELA VISTA DA CAROBA";-;-;-;3;12;6;-;-;-;-;-;-;-;21
"410280 BELA VISTA DO PARAISO";-;11;16;58;251;180;41;6;3;2;4;4;38;614
"410290 BITURUNA";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"410300 BOA ESPERANCA";-;-;6;12;20;4;-;-;-;-;-;-;-;42
"410304 BOA VENTURA DE SAO ROQUE";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"410305 BOA VISTA DA APARECIDA";-;2;-;24;43;20;3;-;-;-;-;-;-;92
"410310 BOCAIUVA DO SUL";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"410320 BOM SUCESSO";-;7;5;6;1;-;-;-;-;-;-;-;3;22
"410330 BORRAZOPOLIS";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"410335 BRAGANEY";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410337 BRASILANDIA DO SUL";-;-;1;11;13;4;1;-;-;-;-;-;-;30
"410340 CAFEARA";-;4;11;14;35;15;1;-;2;15;6;16;14;133
"410345 CAFELANDIA";-;9;5;85;133;55;5;4;-;-;-;-;1;297
"410347 CAFEZAL DO SUL";-;-;-;3;8;2;-;-;-;-;-;-;-;13
"410350 CALIFORNIA";-;3;2;1;2;2;-;-;-;-;-;1;-;11
"410360 CAMBARA";-;9;72;158;150;56;2;-;-;-;-;-;-;447
"410370 CAMBE";-;47;144;273;284;103;26;9;11;11;21;15;25;969
"410380 CAMBIRA";-;-;1;3;1;4;-;-;-;-;-;-;-;9
"410390 CAMPINA DA LAGOA";-;2;1;-;8;-;3;-;-;-;-;-;-;14
"410400 CAMPINA GRANDE DO SUL";-;1;6;-;2;1;-;1;-;-;-;1;-;12
"410405 CAMPO BONITO";-;-;-;-;2;-;-;-;-;-;1;-;-;3
"410420 CAMPO LARGO";-;2;2;-;2;1;-;-;-;-;-;-;-;7
"410430 CAMPO MOURAO";-;389;1699;2207;1139;333;38;1;1;7;1;-;15;5830
"410440 CANDIDO DE ABREU";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410445 CANTAGALO";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"410450 CAPANEMA";-;7;57;140;109;15;3;-;1;-;1;-;2;335
"410460 CAPITAO LEONIDAS MARQUES";-;6;107;281;196;50;1;-;1;-;-;1;1;644
"410465 CARAMBEI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410470 CARLOPOLIS";-;1;23;34;15;4;-;-;-;-;-;-;-;77
"410480 CASCAVEL";-;67;96;259;247;105;34;22;7;15;25;42;45;964
"410490 CASTRO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410500 CATANDUVAS";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"410510 CENTENARIO DO SUL";-;34;55;162;112;44;7;3;2;13;6;51;73;562
"410530 CEU AZUL";-;5;1;11;12;3;1;1;1;2;-;1;1;39
"410540 CHOPINZINHO";-;-;1;-;-;-;-;-;-;-;-;-;2;3
"410550 CIANORTE";-;27;111;275;380;161;34;6;3;2;1;3;8;1011
"410560 CIDADE GAUCHA";-;-;13;79;55;30;3;-;-;-;-;-;-;180
"410580 COLOMBO";-;2;3;1;4;-;1;-;-;-;-;-;-;11
"410590 COLORADO";-;16;136;695;687;230;22;3;2;2;4;1;4;1802
"410600 CONGONHINHAS";-;-;3;3;3;-;1;-;-;-;-;-;-;10
"410630 CORBELIA";-;6;10;53;48;24;2;1;-;-;1;1;1;147
"410640 CORNELIO PROCOPIO";-;165;1104;1251;486;130;9;2;-;-;-;-;4;3151
"410650 CORONEL VIVIDA";-;1;-;2;-;-;-;-;-;-;-;-;2;5
"410655 CORUMBATAI DO SUL";-;-;1;2;-;1;1;-;-;-;-;-;1;6
"410660 CRUZEIRO DO OESTE";-;8;35;226;268;46;10;1;1;-;2;1;-;598
"410670 CRUZEIRO DO SUL";-;6;42;100;190;63;3;2;1;1;1;-;4;413
"410685 CRUZMALTINA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"410690 CURITIBA";-;87;87;104;86;44;11;9;5;2;3;12;9;459
"410710 DIAMANTE DO NORTE";-;5;18;113;87;34;1;-;-;1;-;-;-;259
"410712 DIAMANTE DO SUL";-;2;1;1;-;-;-;-;1;-;-;-;-;5
"410715 DIAMANTE D'OESTE";-;-;-;2;-;-;1;-;-;-;-;-;1;4
"410720 DOIS VIZINHOS";-;4;19;28;19;8;3;3;1;3;4;1;-;93
"410725 DOURADINA";-;2;8;40;68;51;16;1;2;-;-;-;2;190
"410730 DOUTOR CAMARGO";-;-;10;128;62;11;1;-;-;-;-;-;2;214
"410740 ENEAS MARQUES";-;-;1;1;-;-;-;-;-;-;1;-;-;3
"410750 ENGENHEIRO BELTRAO";-;71;259;788;382;60;12;6;-;-;1;1;6;1586
"410752 ESPERANCA NOVA";-;-;-;4;3;8;3;-;-;-;-;-;-;18
"410753 ENTRE RIOS DO OESTE";-;-;-;5;1;1;-;-;-;-;-;-;3;10
"410755 FAROL";-;1;6;20;12;-;-;-;-;-;-;-;-;39
"410760 FAXINAL";-;3;4;11;15;5;-;-;-;-;-;-;-;38
"410765 FAZENDA RIO GRANDE";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"410770 FENIX";-;318;151;101;43;18;-;-;-;-;1;-;33;665
"410775 FIGUEIRA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"410780 FLORAI";-;2;10;60;97;33;10;-;-;-;-;1;-;213
"410785 FLOR DA SERRA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"410790 FLORESTA";-;-;30;150;159;57;4;2;2;-;-;-;-;404
"410800 FLORESTOPOLIS";-;5;22;61;17;10;5;4;2;5;12;29;111;283
"410810 FLORIDA";-;-;-;2;3;2;1;-;1;-;-;-;-;9
"410820 FORMOSA DO OESTE";-;33;111;172;54;14;2;-;-;-;2;1;-;389
"410830 FOZ DO IGUACU";-;257;958;5432;5734;2000;289;105;34;38;80;130;337;15394
"410832 FRANCISCO ALVES";-;-;13;65;114;40;9;-;1;-;-;-;-;242
"410840 FRANCISCO BELTRAO";-;33;197;375;209;46;7;3;1;1;-;2;7;881
"410855 GODOY MOREIRA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410860 GOIOERE";-;9;128;924;1071;384;31;10;1;-;-;-;1;2559
"410870 GRANDES RIOS";-;1;-;-;-;1;1;-;-;-;-;-;-;3
"410880 GUAIRA";-;16;69;216;185;75;10;2;1;1;1;3;5;584
"410890 GUAIRACA";-;2;22;53;42;9;-;-;-;-;1;4;-;133
"410910 GUAPOREMA";-;1;10;77;21;2;1;-;-;-;-;-;-;112
"410920 GUARACI";-;3;33;56;22;17;7;7;4;7;4;9;8;177
"410930 GUARANIACU";-;-;-;1;2;2;-;-;-;-;-;-;3;8
"410940 GUARAPUAVA";-;3;1;2;1;-;-;-;-;-;-;-;3;10
"410950 GUARAQUECABA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410960 GUARATUBA";-;-;2;1;-;1;-;-;-;-;-;-;1;5
"410970 IBAITI";-;4;2;4;-;1;-;-;-;-;-;-;1;12
"410975 IBEMA";-;1;1;-;1;-;-;-;-;1;-;-;-;4
"410980 IBIPORA";-;52;205;461;447;108;24;7;4;8;23;26;40;1405
"410990 ICARAIMA";-;6;10;158;128;66;7;-;-;-;-;-;-;375
"411000 IGUARACU";-;3;7;91;77;18;2;2;-;-;1;-;1;202
"411005 IGUATU";-;-;1;1;-;-;-;-;-;-;-;-;1;3
"411007 IMBAU";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411010 IMBITUVA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"411030 INAJA";-;9;19;102;135;65;13;2;3;2;-;-;1;351
"411040 INDIANOPOLIS";-;6;8;70;104;55;9;-;-;-;-;-;1;253
"411060 IPORA";-;4;14;32;45;30;7;1;-;-;-;2;-;135
"411065 IRACEMA DO OESTE";-;-;5;14;4;1;3;-;-;-;-;-;-;27
"411070 IRATI";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"411080 IRETAMA";-;1;2;3;-;1;-;-;-;-;-;-;1;8
"411090 ITAGUAJE";-;-;-;26;69;72;21;-;-;-;-;-;-;188
"411095 ITAIPULANDIA";-;2;5;16;14;10;5;-;-;1;-;1;2;56
"411100 ITAMBARACA";-;2;3;24;59;52;5;-;-;-;-;-;1;146
"411110 ITAMBE";-;-;34;118;182;47;5;-;-;-;-;1;1;388
"411120 ITAPEJARA D'OESTE";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"411130 ITAUNA DO SUL";-;2;17;10;11;9;-;1;2;-;-;-;-;52
"411140 IVAI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411150 IVAIPORA";-;3;4;13;24;11;2;-;-;-;-;-;-;57
"411155 IVATE";-;1;14;13;25;30;24;1;1;-;1;-;-;110
"411160 IVATUBA";-;3;100;109;34;39;8;2;-;2;5;1;-;303
"411180 JACAREZINHO";-;705;1476;1235;382;65;5;-;1;1;1;82;595;4548
"411190 JAGUAPITA";-;10;17;106;307;209;9;2;-;2;4;4;5;675
"411200 JAGUARIAIVA";-;-;1;2;-;-;-;-;1;-;-;-;-;4
"411210 JANDAIA DO SUL";-;7;21;35;50;34;17;8;3;6;4;21;10;216
"411220 JANIOPOLIS";-;1;1;12;26;6;-;-;-;-;-;1;1;48
"411240 JAPURA";-;187;188;106;71;17;1;-;1;-;1;-;35;607
"411250 JARDIM ALEGRE";-;-;1;15;105;42;5;-;-;-;-;-;-;168
"411260 JARDIM OLINDA";-;4;-;1;1;8;4;7;-;-;-;-;-;25
"411270 JATAIZINHO";-;25;108;481;614;307;62;16;18;13;11;33;34;1722
"411275 JESUITAS";-;7;18;146;31;10;1;-;-;-;-;1;1;215
"411280 JOAQUIM TAVORA";-;4;19;17;6;2;-;-;-;-;-;-;1;49
"411290 JUNDIAI DO SUL";-;-;-;2;1;1;-;-;-;-;-;-;1;5
"411295 JURANDA";-;3;2;5;9;19;2;1;-;1;-;-;2;44
"411300 JUSSARA";-;6;85;506;109;53;26;5;1;-;2;1;2;796
"411310 KALORE";-;-;1;-;4;2;-;-;-;-;-;-;-;7
"411320 LAPA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411325 LARANJAL";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"411330 LARANJEIRAS DO SUL";-;3;2;8;8;3;2;-;1;-;-;1;2;30
"411340 LEOPOLIS";-;2;6;19;4;1;2;-;-;-;-;-;1;35
"411342 LIDIANOPOLIS";-;1;9;89;81;35;-;-;-;-;-;-;-;215
"411345 LINDOESTE";-;-;-;-;-;5;1;-;-;-;-;1;-;7
"411350 LOANDA";-;15;78;308;322;193;25;9;6;1;1;2;5;965
"411360 LOBATO";-;1;1;13;10;10;-;-;-;-;-;-;-;35
"411370 LONDRINA";-;1507;2698;2948;2293;1034;170;44;48;34;50;61;137;11024
"411373 LUIZIANA";-;-;2;23;7;2;-;1;-;-;1;-;-;36
"411375 LUNARDELLI";-;-;-;4;17;41;13;-;-;-;-;-;-;75
"411380 LUPIONOPOLIS";-;3;31;43;22;25;7;2;1;3;1;2;4;144
"411390 MALLET";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"411400 MAMBORE";-;15;22;63;53;13;3;1;-;-;-;2;6;178
"411410 MANDAGUACU";-;12;24;98;184;122;33;9;5;2;-;1;4;494
"411420 MANDAGUARI";-;3;24;107;129;47;7;-;-;-;1;4;2;324
"411435 MANFRINOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411440 MANGUEIRINHA";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"411450 MANOEL RIBAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411460 MARECHAL CANDIDO RONDON";-;25;54;108;102;21;3;1;-;-;-;1;2;317
"411470 MARIA HELENA";-;2;4;4;5;3;-;1;-;-;-;-;1;20
"411480 MARIALVA";-;24;103;231;249;108;16;2;-;2;-;1;-;736
"411490 MARILANDIA DO SUL";-;1;1;-;2;2;1;1;-;-;-;-;-;8
"411500 MARILENA";-;1;30;107;112;68;6;-;-;1;1;4;45;375
"411510 MARILUZ";-;-;21;32;68;20;3;1;-;1;3;-;1;150
"411520 MARINGA";-;307;1223;2687;2049;703;88;16;10;5;13;25;85;7211
"411535 MARIPA";-;1;7;9;19;6;-;1;-;1;1;1;2;48
"411540 MARMELEIRO";-;1;2;1;3;-;-;-;-;-;1;-;-;8
"411550 MARUMBI";-;-;1;3;-;-;-;-;-;-;1;-;-;5
"411560 MATELANDIA";-;2;4;25;15;2;1;-;-;-;1;3;3;56
"411570 MATINHOS";-;-;-;-;-;1;-;-;-;-;1;-;1;3
"411575 MAUA DA SERRA";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"411580 MEDIANEIRA";-;35;478;618;268;66;19;7;2;2;6;13;18;1532
"411585 MERCEDES";-;4;16;60;44;6;1;-;-;-;-;-;-;131
